"Name","Address","City","Zip","lat","lon","Cuisines","Rating","Votes","Price","url"
"Dancing Crab Thai Noodle House","2126 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.42817","-79.97513","Thai","4.5","50","$$","https://www.yelp.com/biz/dancing-crab-thai-noodle-house-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Storms Restaurant & Catering","429 4th Ave,Pittsburgh, PA 15219","Pittsburgh","15219","40.43851","-79.99836","Italian","4.0","51","$$","https://www.yelp.com/biz/storms-restaurant-and-catering-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bea Taco Town","2957 Banksville Rd,Pittsburgh, PA 15216","Pittsburgh","15216","40.402162","-80.0414234","Mexican","4.0","70","$","https://www.yelp.com/biz/bea-taco-town-pittsburgh-4?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Palmyra Mediterrean Cuisine","10 Smithfield St,Pittsburgh, PA 15222","Pittsburgh","15222","40.43691","-80.00046","Mediterranean","4.5","41","$","https://www.yelp.com/biz/palmyra-mediterrean-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Vallozzis Pittsburgh","220 5th Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4411279","-80.0014571","Italian, Wine Bars","3.5","101","$$$","https://www.yelp.com/biz/vallozzis-pittsburgh-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"DiBella's Subs","16 Market Sq,Pittsburgh, PA 15222","Pittsburgh","15222","40.4406668689324","-80.0021109338623","Sandwiches, Salad, Delis","4.0","72","$","https://www.yelp.com/biz/dibellas-subs-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Yeung's House","463 Perry Hwy,Pittsburgh, PA 15229","Pittsburgh","15229","40.5206565856934","-80.0333251953125","Chinese","4.5","52","$","https://www.yelp.com/biz/yeungs-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Kevin's Deli","101 N Dithridge St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4469698","-79.9507326","Delis, Salad, Sandwiches","4.5","33","$","https://www.yelp.com/biz/kevins-deli-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Caliente Pizza & Drafthouse","4624 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.4620358","-79.9501025","Pizza, Beer Bar, Sandwiches","3.0","222","$$","https://www.yelp.com/biz/caliente-pizza-and-draft-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Pittsburgh Barbecue Company","1000 Banksville Rd,Pittsburgh, PA 15216","Pittsburgh","15216","40.4198992597363","-80.0300516362457","Barbeque, Caterers","4.0","72","$$","https://www.yelp.com/biz/pittsburgh-barbecue-company-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Grandma B's","2537 Wylie Ave,Pittsburgh, PA 15219","Pittsburgh","15219","40.4487686","-79.9705276","Halal, Diners, Breakfast & Brunch","4.5","32","$","https://www.yelp.com/biz/grandma-bs-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Bistro To Go","415 E Ohio St,Ste A,Pittsburgh, PA 15212","Pittsburgh","15212","40.45329","-80.00109","Salad, American (New), Sandwiches","4.5","47","$$","https://www.yelp.com/biz/bistro-to-go-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Wheelfish","635 Sangree Rd,Pittsburgh, PA 15237","Pittsburgh","15237","40.5394096374512","-79.9916687011719","Bars, Barbeque, American (Traditional)","4.0","73","$$","https://www.yelp.com/biz/wheelfish-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Spirit Lodge","242 51st St,Pittsburgh, PA 15201","Pittsburgh","15201","40.4783659","-79.9559733","Pizza, Venues & Event Spaces, Cocktail Bars","4.0","71","$$","https://www.yelp.com/biz/spirit-lodge-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Yovi's","477 Graeme St Market Sq,Pittsburgh, PA 15222","Pittsburgh","15222","40.4413090844808","-80.002800822258","Fast Food, Hot Dogs, Sandwiches","4.5","59","$","https://www.yelp.com/biz/yovis-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Feng Japanese Steak Hibachi & Sushi House","4305 Main St,Pittsburgh, PA 15224","Pittsburgh","15224","40.4639582","-79.9528867","Sushi Bars, Teppanyaki, Steakhouses","3.5","90","$$","https://www.yelp.com/biz/feng-japanese-steak-hibachi-and-sushi-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Mezzo","942 Penn Ave,Fl 2,Pittsburgh, PA 15222","Pittsburgh","15222","40.443983","-79.9964184","Italian, Wine Bars, Pizza","4.0","60","$$","https://www.yelp.com/biz/mezzo-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Roland's Seafood Grill","1904 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.45062","-79.98422","Seafood","2.5","301","$$","https://www.yelp.com/biz/rolands-seafood-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sushi Kim Restaurant","1241 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4465","-79.99164","Sushi Bars, Korean","3.5","128","$$","https://www.yelp.com/biz/sushi-kim-restaurant-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Friendship Perk And Brew","300 S Pacific Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46199","-79.94066","Cafes, Coffee & Tea, Breakfast & Brunch","4.5","36","$","https://www.yelp.com/biz/friendship-perk-and-brew-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Dive Bar and Grille","2132 East Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4282689466744","-79.9750921376019","Bars, American (Traditional), Burgers","4.5","38","$$","https://www.yelp.com/biz/dive-bar-and-grille-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Angelo's Pizzeria","4766 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46082","-79.9479","Pizza","4.0","67","$","https://www.yelp.com/biz/angelos-pizzeria-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Primanti Bros.","4501 Steubenville Pike,Pittsburgh, PA 15205","Pittsburgh","15205","40.444368","-80.100036","Sandwiches, American (New), Sports Bars","3.5","124","$","https://www.yelp.com/biz/primanti-bros-pittsburgh-5?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Groceria Merante","3454 Bates St,Pittsburgh, PA 15213","Pittsburgh","15213","40.436570898681","-79.955387606365","Grocery, Sandwiches, Imported Food","5.0","26","$","https://www.yelp.com/biz/groceria-merante-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Luma Restaurant","186 Castle Shannon Blvd,Pittsburgh, PA 15228","Pittsburgh","15228","40.37745","-80.040797","American (New)","3.5","73","$$$","https://www.yelp.com/biz/luma-restaurant-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Carlton","500 Grant St,BNY Mellon Center,Pittsburgh, PA 15219","Pittsburgh","15219","40.4396782","-79.9959316","Diners, Seafood, Steakhouses","3.5","85","$$$","https://www.yelp.com/biz/the-carlton-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"61C Cafe","1839 Murray Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.4365826","-79.9227335","Coffee & Tea, Cafes, Breakfast & Brunch","3.5","92","$","https://www.yelp.com/biz/61c-cafe-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"The Modern Cafe","862 Western Ave,Pittsburgh, PA 15233","Pittsburgh","15233","40.4521369710481","-80.0163849270439","Sports Bars, Sandwiches, Pubs","4.0","60","$$","https://www.yelp.com/biz/the-modern-cafe-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sidelines Bar & Grill","621 Evergreen Ave,Pittsburgh, PA 15209","Pittsburgh","15209","40.4854888","-79.9723216","Dive Bars, American (Traditional)","4.0","79","$$","https://www.yelp.com/biz/sidelines-bar-and-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"V3 Flatbread Pizza","11 Fifth Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4423699","-80.0028899","Pizza, Gluten-Free","4.0","53","$","https://www.yelp.com/biz/v3-flatbread-pizza-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sun Penang","5829 Forbes Ave,Pittsburgh, PA 15217","Pittsburgh","15217","40.4382499","-79.92183","Malaysian","3.0","152","$$","https://www.yelp.com/biz/sun-penang-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"City Works - Pittsburgh","2 Ppg Pl,Pittsburgh, PA 15222","Pittsburgh","15222","40.4404255","-80.0032706","Sports Bars, American (Traditional), Pubs","3.0","157","$$","https://www.yelp.com/biz/city-works-pittsburgh-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Silky's Pub","5135 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.45827","-79.94227","Pubs, American (Traditional)","3.5","71","$$","https://www.yelp.com/biz/silkys-pub-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Hello Bistro","1922 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.428359","-79.978196","Salad, Cafes, Burgers","3.5","69","$","https://www.yelp.com/biz/hello-bistro-pittsburgh-2?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cinderlands Beer","3705 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.46652","-79.96484","Brewpubs, American (New)","4.5","30","$$","https://www.yelp.com/biz/cinderlands-beer-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Zarra's A Taste of Southern Italy","3887 Bigelow Blvd,Pittsburgh, PA 15213","Pittsburgh","15213","40.4547538757324","-79.954216003418","Italian","4.0","95","$$","https://www.yelp.com/biz/zarras-a-taste-of-southern-italy-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Roman Bistro","2104 Ardmore Blvd,Pittsburgh, PA 15221","Pittsburgh","15221","40.419454","-79.850259","Italian, Wine Bars","3.0","127","$$","https://www.yelp.com/biz/roman-bistro-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cucina Vitale","2516 E Carson St,Pittsburgh, PA 15203","Pittsburgh","15203","40.4274712","-79.969101","Italian, Breakfast & Brunch","4.0","63","$$","https://www.yelp.com/biz/cucina-vitale-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Katana","3229 W Liberty Ave,Pittsburgh, PA 15216","Pittsburgh","15216","40.38996","-80.04063","Sushi Bars, Chinese, Japanese","3.0","127","$$","https://www.yelp.com/biz/katana-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sesame Inn","711 Browns Ln,Pittsburgh, PA 15237","Pittsburgh","15237","40.5464464830287","-80.01902927919","Chinese","3.5","95","$$","https://www.yelp.com/biz/sesame-inn-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Thai Hana","3608 5th Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.4415006","-79.958821","Thai, Sushi Bars, Japanese","3.0","118","$$","https://www.yelp.com/biz/thai-hana-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Jozsa Corner","4800 2nd Ave,Pittsburgh, PA 15207","Pittsburgh","15207","40.4113839480315","-79.9448446263733","Hungarian","4.0","48","$$","https://www.yelp.com/biz/jozsa-corner-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Zen's Noodle House","3531 Forbes Ave,Pittsburgh, PA 15213","Pittsburgh","15213","40.44066","-79.95869","Ramen, Noodles","4.0","45","","https://www.yelp.com/biz/zens-noodle-house-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"SoHo","203 Federal St,Pittsburgh, PA 15212","Pittsburgh","15212","40.4483696872966","-80.0044366171967","American (New), Bars","3.0","125","$$","https://www.yelp.com/biz/soho-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Burgatory","299 W Bridge St,Homestead, PA 15120","Homestead","15120","40.4071527935134","-79.9177637822221","Burgers","4.0","279","$$","https://www.yelp.com/biz/burgatory-homestead?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Patron Mexican Grill","133 S Highland Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.460170134902","-79.9249215424061","Mexican","3.5","110","$$","https://www.yelp.com/biz/patron-mexican-grill-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Harris Grill","245 4th Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.43965","-80.00156","American (Traditional), Breakfast & Brunch, Wine Bars","4.0","39","$$","https://www.yelp.com/biz/harris-grill-pittsburgh-3?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Sushi & Rolls","301 Grant St,Ste 3,Pittsburgh, PA 15219","Pittsburgh","15219","40.4381256103516","-79.9988174438477","Sushi Bars","4.5","34","$$","https://www.yelp.com/biz/sushi-and-rolls-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Top Shabu-Shabu & Lounge","114 Atwood St,Pittsburgh, PA 15213","Pittsburgh","15213","40.4412193","-79.9580231","Hot Pot, Chinese, Japanese","3.5","77","$$","https://www.yelp.com/biz/top-shabu-shabu-and-lounge-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Giovanni's Pizza & Pasta","123 6th St,Pittsburgh, PA 15222","Pittsburgh","15222","40.443400926204","-80.0024984675644","Pizza, Italian, Salad","3.0","154","$$","https://www.yelp.com/biz/giovannis-pizza-and-pasta-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Everyday's A Sundae","6014 Centre Ave,Pittsburgh, PA 15206","Pittsburgh","15206","40.4601050478002","-79.9242326811995","Sandwiches, Coffee & Tea, Ice Cream & Frozen Yogurt","4.0","27","$","https://www.yelp.com/biz/everydays-a-sundae-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Hunan Bar","239 Atwood St,Pittsburgh, PA 15213","Pittsburgh","15213","40.44029","-79.95627","Szechuan","4.0","51","$$","https://www.yelp.com/biz/hunan-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Grandview Saloon","1212 Grandview Ave,Pittsburgh, PA 15211","Pittsburgh","15211","40.4381637573242","-80.0185165405273","Steakhouses, Seafood, Wine Bars","3.5","120","$$","https://www.yelp.com/biz/grandview-saloon-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"California Coffee Bar","3619 California Ave,Pittsburgh, PA 15212","Pittsburgh","15212","40.48072","-80.04153","Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies","5.0","24","$","https://www.yelp.com/biz/california-coffee-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Wai Wai Chinese Cuisine","4717 Liberty Ave,Pittsburgh, PA 15224","Pittsburgh","15224","40.46206","-79.94917","Chinese","3.5","117","$","https://www.yelp.com/biz/wai-wai-chinese-cuisine-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"William Penn Tavern","739 Bellefonte St,Pittsburgh, PA 15232","Pittsburgh","15232","40.451445220945","-79.933732551313","Sports Bars, American (Traditional)","3.5","85","$","https://www.yelp.com/biz/william-penn-tavern-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Cafe Milano","134 6th St,Pittsburgh, PA 15222","Pittsburgh","15222","40.4431","-80.00263","Pizza, Italian","3.5","66","$$","https://www.yelp.com/biz/cafe-milano-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"August Henry's City Saloon","946 Penn Ave,Pittsburgh, PA 15222","Pittsburgh","15222","40.4441296","-79.9963361","American (Traditional), Burgers, Sandwiches","3.5","114","$$","https://www.yelp.com/biz/august-henrys-city-saloon-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Someone Else's Bar","3841 Willow Ave,Pittsburgh, PA 15234","Pittsburgh","15234","40.36487","-80.02609","Bars, American (Traditional)","4.0","63","$$","https://www.yelp.com/biz/someone-elses-bar-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Tavern 51","4604 Clairton Blvd,Pittsburgh, PA 15236","Pittsburgh","15236","40.35708","-79.9811","Bars, American (New)","4.5","29","$$","https://www.yelp.com/biz/tavern-51-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Hambone's Neighborhood Bar and Grill","4207 Butler St,Pittsburgh, PA 15201","Pittsburgh","15201","40.470474","-79.960431","Pubs, American (New), Burgers","3.5","78","$","https://www.yelp.com/biz/hambones-neighborhood-bar-and-grill-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
"Peppi's","12 Smithfield St,Pittsburgh, PA 15222","Pittsburgh","15222","40.43698","-80.00046","Sandwiches","4.0","34","$","https://www.yelp.com/biz/peppis-pittsburgh?adjust_creative=ABuKxf8BS5eWket5NECSJA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ABuKxf8BS5eWket5NECSJA"
